ID,Name,Title,Description,Maintainer,Maintainer Email,Created Date,Last Updated Date,Data Category,Data Language,Geo Coverage,Update Frequency,Objective,Tags,Resource Formats,Resource URLs
"cb65be5b-43f2-4bb3-a8c6-02f83e008ba6","self-assessment-report-sar-basic-green-city-2567","รายชื่อเมืองที่ผ่านการประเมินเมืองสิ่งแวดล้อมยั่งยืนด้วยตนเอง (Self-Assessment Report: SAR) และได้รับ Basic Green City","เมืองสิ่งแวดล้อมยั่งยืน หมายถึง เมืองที่มีการนำกรอบแนวคิด 4 องค์ประกอบ ได้แก่ เมืองอยู่ดี คนมีสุข สิ่งแวดล้อมยั่งยืน เมืองแห่งการเรียนรู้และการบริหารจัดการที่ดี ไปเป็นกรอบแนวทางในการพัฒนาเมืองให้มีความพร้อมรับปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ
เมืองที่ผ่านการประเมินเมืองสิ่งแวดล้อมยั่งยืนด้วยตนเอง หมายถึง เมืองที่ทำการประเมินเมืองสิ่งแวดล้อมยั่งยืนด้วยตนเองและผ่านเกณฑ์ 
ตามกรอบแนวคิด 4 องค์ประกอบ 34 ตัวชี้วัด ","กลุ่มส่งเสริมการจัดการสิ่งแวดล้อมเมืองยั่งยืน","deqpsar@gmail.com","2024-05-02","2024-05-02","ข้อมูลสาธารณะ","ไทย","เทศบาล/อบต.","ปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, แผนแม่บทภายใต้ยุทธศาสตร์ชาติ, มติคณะรัฐมนตรี","เมืองสิ่งแวดล้อมยั่งยืน","XLSX","https://dgf.dcce.go.th/dataset/cb65be5b-43f2-4bb3-a8c6-02f83e008ba6/resource/b2deb8c3-0d8f-4669-9ee8-17bfa66c8491/download/submit-2024-103-.xlsx"
"05cddd62-3e7a-4c13-95f7-fb6127b956a0","dgf-dcce-go-th-dataset-db0999-999","ข้อมูลผลการดำเนินงานการจัดการพื้นที่สีเขียว","การส่งเสริมการจัดการพื้นที่สีเขียว ใน 3 พื้นที่เมืองสิ่งแวดล้อมยั่งยืน โดยกระบวนการมีส่วนร่วม ของกลุ่มเป้าหมาย ได้แก่ องค์กรปกครองส่วนท้องถิ่น หน่วยงานราชการ สถานศึกษา ภาคเอกชน และรัฐวิสาหกิจ เข้ามามีส่วนร่วมในการพัฒนาพื้นที่สีเขียวและบริหารจัดการพื้นที่สีเขียวอย่างมีประสิทธิภาพ ผ่านกิจกรรมการอบรมให้ความรู้ การประชุมหารือและวางแผน การประชุมเพื่อสร้างกระบวนการมีส่วนร่วม การประชุมทำแผนปฏิบัติการเพิ่มพื้นที่สีเขียว การจัดกิจกรรมเพื่อสนับสนุนการเพิ่มพื้นที่สีเขียว รวมทั้งช่องทางเพื่อติดตาม รายงานผลการจัดการพื้นที่สีเขียว","กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","pcp@dcce.mail.go.th","2024-08-28","2024-08-28","ข้อมูลสาธารณะ","ไทย","เทศบาล/อบต.","ปี","ยุทธศาสตร์ชาติ, พันธกิจหน่วยงาน","การจัดการพื้นที่สีเขียว, การมีส่วนร่วม, พื้นที่สีเขียว","PDF","https://dgf.dcce.go.th/dataset/05cddd62-3e7a-4c13-95f7-fb6127b956a0/resource/d34dbe08-1f28-4e19-b9ed-def3cfdcac90/download/_compressed.pdf"
"835286c7-2444-4a37-95b2-7d3b98b7373a","db0999-999","คู่มือการส่งเสริมการมีส่วนร่วมในการจัดการพื้นที่สีเขียว","คู่มือการส่งเสริมการมีส่วนร่วมในการจัดการพื้นที่สีเขียว เป็นแนวทางให้หน่วยงานต่างๆ นำไปใช้ประยุกต์ใช้วางแผนการจัดการพื้นที่สีเขียวในพื้นที่ อย่างมีส่วนร่วม ครอบคลุมประเด็น 1) ด้านสัดส่วนพื้นที่สีเขียว 2) ด้านองค์ประกอบพืชพรรณ 
3) ด้านบทบาทหน้าที่พื้นที่สีเขียว 4) ด้านการบริหารจัดการ 5) ด้านการมีส่วนร่วม 6) ด้านการจัดทำข้อมูลพื้นที่
สีเขียว 7) ด้านนวัตกรรมการจัดการพื้นที่สีเขียว และ 8) ด้านการเปลี่ยนแปลงสภาพภูมิอากาศ","กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","pcp@dcce.mail.go.th","2024-04-01","2024-08-28","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","ยุทธศาสตร์ชาติ, พันธกิจหน่วยงาน","green area, การจัดการพื้นที่สีเขียว, การมีส่วนร่วม, คู่มือ, พื้นที่สีเขียว","PDF","https://dgf.dcce.go.th/dataset/835286c7-2444-4a37-95b2-7d3b98b7373a/resource/3e1be25b-5c4d-40d4-ac8d-715546811a3c/download/-.pdf"
"8469b48c-fb88-46ac-99cf-5c2a8c151d0b","ngos","องค์กรเอกชนด้านการคุ้มครองทรัพยากรธรรมชาติและสิ่งแวดล้อม","เป็นข้อมูลรายชื่อองค์กรเอกชนด้านการคุ้มครองทรัพยากรธรรมชาติและสิ่งแวดล้อมที่ขึ้นทะเบียนกับกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","กลุ่มความร่วมมือองค์กรเอกชน  กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ngos.deqp@gmail.com","2014-01-01","2021-07-14","ข้อมูลสาธารณะ","ไทย, อังกฤษ","เทศบาล/อบต.","เดือน","กฎหมายที่เกี่ยวข้อง, พันธกิจหน่วยงาน","NGOs, องค์กรพัฒนาเอกชน, องค์กรเอกชน","JSON","https://datacenter.dcce.go.th/ngos/report/statistic/"
"4113a441-d590-4045-8067-74ede8919998","db0601-004","คู่มือขั้นตอนการจัดทำงบประมาณและแผนงาน","1) เพื่อแสดงรายละเอียดขั้นตอนการปฏิบัติงานของหน่วยงาน  
2) เพื่อให้เจ้าหน้าที่ของหน่วยงานมีความเข้าใจ และสามารถถ่ายทอดขั้นตอนการทำงานให้กับผู้เกี่ยวข้องหรือผู้เข้ามาปฏิบัติงานใหม่ได้","ฝ่ายบริหารทั่วไป กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","saraban@dcce.mail.go.th","2024-02-14","2024-08-16","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","งบประมาณ, แผนงบประมาณ","PDF","https://dgf.dcce.go.th/dataset/4113a441-d590-4045-8067-74ede8919998/resource/b331747f-0775-4101-8e8e-ee5bc08e8bff/download/-.pdf"
"9e7fa627-6187-4234-8d31-b33c3f4b0215","db0601-003","ขั้นตอนการลาของเจ้าหน้าที่ กสร.","1) เพื่อแสดงรายละเอียดขั้นตอนการปฏิบัติงานของหน่วยงาน  
2) เพื่อให้เจ้าหน้าที่ของหน่วยงานมีความเข้าใจ และสามารถถ่ายทอดขั้นตอนการทำงานให้กับผู้เกี่ยวข้องหรือผู้เข้ามาปฏิบัติงานใหม่ได้","ฝ่ายบริหารทั่วไป กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","saraban@dcce.mail.go.th","2024-02-14","2024-08-16","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","วันลา, สรุปวันลา","PDF","https://dgf.dcce.go.th/dataset/9e7fa627-6187-4234-8d31-b33c3f4b0215/resource/99f04e3d-2ca4-4d65-8f12-da47bb65f32c/download/-..pdf"
"d59f2371-1bec-4604-8365-c690e7a07560","db0601-002","คู่มือการดำเนินงานพัสดุ วงเงินไม่เกิน 500,000 บาท","1) เพื่อแสดงรายละเอียดขั้นตอนการปฏิบัติงานของหน่วยงาน  
2) เพื่อให้เจ้าหน้าที่ของหน่วยงานมีความเข้าใจ และสามารถถ่ายทอดขั้นตอนการทำงานให้กับผู้เกี่ยวข้องหรือผู้เข้ามาปฏิบัติงานใหม่ได้","ฝ่ายบริหารทั่วไป กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","saraban@dcce.mail.go.th","2024-02-14","2024-08-16","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","จัดจ้าง, จัดซื้อจัดจ้าง, จ้าง, ใบสั่งจ้าง","PDF","https://dgf.dcce.go.th/dataset/d59f2371-1bec-4604-8365-c690e7a07560/resource/82b107bd-852c-4993-aa95-1772b99380c7/download/5.pdf"
"77040fac-90c6-436b-81ea-a7bb44edb169","db0601-001","ขั้นตอนการ รับ-ส่ง หนังสือ","1) เพื่อแสดงรายละเอียดขั้นตอนการปฏิบัติงานของหน่วยงาน  
2) เพื่อให้เจ้าหน้าที่ของหน่วยงานมีความเข้าใจ และสามารถถ่ายทอดขั้นตอนการทำงานให้กับผู้เกี่ยวข้องหรือผู้เข้ามาปฏิบัติงานใหม่ได้","ฝ่ายบริหารทั่วไป กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","saraban@dcce.mail.go.th","2024-02-14","2024-08-16","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","รับ-ส่งหนังสือราชการ, หนังสือออก, หนังสือเข้า","PDF","https://dgf.dcce.go.th/dataset/77040fac-90c6-436b-81ea-a7bb44edb169/resource/8f658450-a9ca-4928-9282-748046e60b66/download/-.pdf"
"7909bd16-a3c1-4045-8512-2ee73b91f3c4","no-objection-procedure-nop","คู่มือการพิจารณาออกหนังสือรับรองที่ประเทศไทยไม่มีข้อคัดค้าน (No-Objection Procedure: NOP) ต่อข้อเสนอโครงการด้านการเปลี่ยนแปลงสภาพภูมิอากาศ"," กระบวนการพิจารณาออกหนังสือรับรองที่ประเทศไทยไม่มีข้อคัดค้าน (No-Objection Procedure: NOP) ต่อข้อเสนอโครงการด้านการเปลี่ยนแปลงสภาพภูมิอากาศ เพื่อขอรับการสนับสนุนทางการเงินจากกองทุนภูมิอากาศสีเขียว (Green Climate Fund: GCF) เป็นขั้นตอนการดำเนินการของภาครัฐ โดยกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม ในฐานะหน่วยประสานงานหลัก (National Designated Authority: NDA) ของกองทุน GCF ประเทศไทย เพื่อพิจารณาคัดกรองโครงการและแผนงานที่ประสงค์จะขอรับการสนับสนุนทางการเงินจาก GCF","กลุ่มพัฒนามาตรการและกลไก","climatemeasure@gmail.com","2024-08-16","2024-08-28","ข้อมูลสาธารณะ","","ประเทศ","อื่นๆ","พันธกิจหน่วยงาน","GCF, Green Climate Fund, No objection Letter, กองทุนภูมิอากาศสีเขียว, คู่มือ, หนังสือรับรองที่ประเทศไทยไม่มีข้อคัดค้าน","JPEG","https://dgf.dcce.go.th/dataset/7909bd16-a3c1-4045-8512-2ee73b91f3c4/resource/2b0cf230-2c17-40a0-8010-33e7c4152214/download/messageimage_1723798397894.jpg"
"d6635690-f818-4f2e-b491-daefcb63de12","db0501-001","ขั้นตอนในการ รับ-ส่ง หนังสือภายใน กองยุทธศาสตร์และความร่วมมือระหว่างประเทศ","ขั้นตอนการรับ-ส่งหนังสือจากหน่วยงานภายในกรมและหน่วยงานภายนอกกรมฯ ที่ส่งถึงกองยุทธศาสตร์และความร่วมมือระหว่างประเทศและกองได้ทำหนังสือตอบกลับส่งไปยังหน่วยงานภายในกรมและหน่วยงานภายนอกกรม","ฝ่ายบริหารทั่วไป","boriharn.2566@gmail.com","2024-03-01","2024-08-27","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","อื่นๆ","ของกองยุทธศาสตร์, รับ-ส่งหนังสือ","PDF","https://dgf.dcce.go.th/dataset/d6635690-f818-4f2e-b491-daefcb63de12/resource/b49e3f3e-79c5-452b-91b7-e79a6814253d/download/-.pdf"
"f3282035-8a72-4321-bfa4-36a668119f98","db0407-001","พรรณไม้ในเขตพื้นที่เมืองและชุมชน","จากยุทธศาสตร์ชาติด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรกับสิ่งแวดล้อม เพื่อให้บรรลุเป้าหมายการพัฒนาที่ยั่งยืน การรักษาและเพิ่มพื้นที่สีเขียวในเขตเมืองและชุมชนนับเป็นวิธีที่มีประโยชน์หลากหลายด้าน อาทิ ช่วยดักจับฝุ่นละออง ลดอุณหภูมิอาคารบ้านเรือน เป็นที่พักผ่อนหย่อนใจ เพิ่มความหลากหลายทางชีวภาพ และช่วยกักเก็บคาร์บอนซึ่งเป็นสาเหตุสำคัญของการเพิ่มขึ้นของอุณหภูมิเฉลี่ยของโลก ชุดข้อมูลพรรณไม้ในเขตพื้นที่เมืองและชุมชน ได้รวบรวมพรรณไม้ที่ได้จากการลงข้อมูลต้นไม้ในพื้นที่สีเขียวของหน่วยงานทุกภาคส่วนในระบบ Green Area ระหว่างปี ค.ศ. 2022 ถึงปี ค.ศ. 2024","กลุ่มฐานข้อมูลกลางด้านการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","datacce@dcce.mail.go.th","2022-05-17","2024-07-31","ข้อมูลสาธารณะ","ไทย, อังกฤษ","จังหวัด","ปี","ยุทธศาสตร์ชาติ","GreenArea, พรรณไม้ในเขตชุมชน, พรรณไม้ในเขตเมือง, พื้นที่สีเขียว","XLSX","https://dgf.dcce.go.th/dataset/f3282035-8a72-4321-bfa4-36a668119f98/resource/f60237a7-2c06-4825-a888-85aaade1e449/download/-template2.xlsx"
"02085a54-6fc0-41d1-b13b-d27f0d1b3ca7","db0404-002","บัญชีการปล่อยก๊าซเรือนกระจกภาคกระบวนการอุตสาหกรรมและการใช้ผลิตภัณฑ์","การจัดทำบัญชีก๊าซเรือนกระจกของประเทศไทยเพื่อรายงานข้อมูลตามพันธกรณีของการเป็นภาคีสมาชิกของอนุสัญญาสหประชาชาติว่าด้วยการเปลี่ยนแปลงสภาพภูมิอากาศ หรือ United Nations Framework on Climate Change (UNFCCC) ซึ่งกำหนดให้มีการจัดทำและรายงานข้อมูลบัญชีก๊าซเรือนกระจกเพื่อเสนอต่อ UNFCCC","กลุ่มบัญชีก๊าซเรือนกระจก","parichat@dcce.mail.go.th","2024-08-15T15:48:21.604510","2024-08-29","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","ยุทธศาสตร์ชาติ","การปล่อยก๊าซเรือนกระจกของประเทศไทย ภาคกระบวนการอุตสาหกรรมและการใช้ผลิตภัณฑ์","CSV","https://dgf.dcce.go.th/dataset/02085a54-6fc0-41d1-b13b-d27f0d1b3ca7/resource/cd113728-dee6-476d-9b83-de7f5bae41e7/download/ghg-emission-gas-ippu.csv"
"96e8daaa-75b1-4606-a92a-443d1066ec5a","db0307-004","รายงานสรุุปผลการจัดฝึกอบรมภายใต้โครงการโรงเรียนอีโคสคูล","สรุปผลการฝึกอบรมเชิงปฏิบัติการ","กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","thailandecoschool@gmail.com","2024-03-13","2024-04-01","ข้อมูลสาธารณะ","","จังหวัด","ปี","พันธกิจหน่วยงาน","สรุปผลการฝึกอบรมเชิงปฏิบัติการ","PDF","https://dgf.dcce.go.th/dataset/96e8daaa-75b1-4606-a92a-443d1066ec5a/resource/4058dcac-c530-43dd-a65e-fe9795024803/download/-2567.pdf"
"149dd55a-7b02-4d97-9ea8-375653c6066e","db0307-003","รายชื่ื่อผู้บริหาร ครู บุคลากรทางการศึกษา ศึกษานิเทศน์ ที่ผ่านการอบรมภายใต้โครงการโรงเรียนอีโคสคูล","ทำเนียบระดับกลาง ","กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","thailandecoschool@gmail.com","2024-08-22T09:08:27.492335","2025-06-09T07:55:39.016556","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","พันธกิจหน่วยงาน","ทำเนียบระดับกลาง","",""
"b928e827-b3a8-4a76-80dd-62b540e1f95a","db0307-002","รายงานสรุปผลการดำเนินโครงการโรงเรียนอีโคสคูล","สรุปผลการดำเนินงาน Eco-School ","กองขับเคลื่อนการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","thailandecoschool@gmail.com","2024-08-22T09:04:42.141514","2025-06-09T07:55:13.331346","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","พันธกิจหน่วยงาน","สรุปผลการดำเนินงาน Eco-School","",""
"35053b14-b8a0-4ec8-97c2-0d0d95a68c48","db0301-001","ขั้นตอนจัดซื้อจัดจ้างวัสดุ/ครุภัณฑ์","กระบวนการของการจัดซื้อจัดจ้าง","ฝ่ายบริหารทั่วไป","cca.5dcce@gmail.com","2023-10-01","2023-10-01","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","จัดซื้อจัดจ้าง","PDF","https://dgf.dcce.go.th/dataset/35053b14-b8a0-4ec8-97c2-0d0d95a68c48/resource/e3d4647b-b3b6-48d1-8150-cc332da33ffb/download/-.pdf"
"c296d730-2ade-4bb3-ae56-861e98ce1609","db0204-001","คำของบประมาณรายจ่ายประจำปี","การจัดทำคำของบประมาณรายจ่ายประจำปี ดำเนินการตามพระราชบัญญัติวิธีการงบประมาณ พ.ศ. 2561  หมวดที่ 4 การจัดทำงบประมาณ ส่วนที่ ๑ การขอตั้งงบประมาณรายจ่ายมาตรา ๒๕ ภายใต้บังคับมาตรา ๒๘ ให้รัฐมนตรีเจ้าสังกัดหรือรัฐมนตรีซึ่งกฎหมายกําหนดให้มีหน้าที่กํากับหรือควบคุมกิจการของหน่วยรับงบประมาณหรือรัฐมนตรีผู้รักษาการตามกฎหมายมีหน้าที่รับผิดชอบในการยื่นคําขอตั้งงบประมาณรายจ่ายของหน่วยรับงบประมาณนั้นต่อผู้อํานวยการตามหลักเกณฑ์วิธีการและระยะเวลาที่ผู้อํานวยการกําหนดการยื่นคําขอตั้งงบประมาณรายจ่ายตามวรรคหนึ่งอย่างน้อยต้องแสดงวัตถุประสงค์แผนการปฏิบัติงานและแผนการใช้จ่ายงบประมาณและให้จัดส่งรายงานเกี่ยวกับเงินนอกงบประมาณตามหลักเกณฑ์และวิธีการที่ผู้อํานวยการกําหนด","กลุ่มแผนงานและติดตามประเมินผล","plandcce2025@gmail.com","2024-01-17","2025-03-03","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, แผนแม่บทภายใต้ยุทธศาสตร์ชาติ, แผนระดับที่ 3 (มติครม. 4 ธ.ค. 2560), นโยบายรัฐบาล/ข้อสั่งการนายกรัฐมนตรี, มติคณะรัฐมนตรี, พันธกิจหน่วยงาน, ดัชนี/ตัวชี้วัดระดับนานาชาติ, อื่นๆ","คำขอ, คำของบประมาณ, คำของบประมาณรายจ่ายประจำปี","PDF","https://dgf.dcce.go.th/dataset/c296d730-2ade-4bb3-ae56-861e98ce1609/resource/5200a62c-36ca-4b34-84f8-fd7450ebdf79/download/-69.pdf"
"c469e24e-6f3a-4d57-a837-45a1504759fd","db0202-002","บัญชีรายชื่อลูกจ้างประจำ","บัญชีรายชื่อลูกจ้างประจำ กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม(กรมฯ) เป็นบัญชีข้อมูลที่มีวัตถุประสงค์เพื่อให้หน่วยงานภายในกรมฯ สามารถเข้าถึงข้อมูลบุคลากรของกรมฯ ได้  โดยข้อมูลในบัญชีนี้ ประกอบด้วย คำนำหน้านาม ชื่อ ชื่อสุกล ตำแหน่งเลขที่ ชื่อตำแหน่ง ประเภทสายงาน ระดับของตำแหน่ง สังกัดระดับกอง สังกัดระดับกลุ่ม/ฝ่าย ซึ่งเป็นข้อมูลที่จัดเก็บจากเจ้าตัว จากระบบ SEIS หรือระบบ DPIS เป็นต้น","กลุ่มบริหารทรัพยากรบุคคล","hr_dcce@dcce.mail.go.th","2024-08-01","2025-03-27","ข้อมูลส่วนบุคคล","ไทย","ไม่มี","เดือน","อื่นๆ","ข้อมูลบุคลากร, ข้อมูลลูกจ้างประจำ, งานบริหารทรัพยากรบุคคล, งานบุคคล, บุคลากร, ลูกจ้างประจำ","",""
"2fb2056d-0d94-4e50-9f73-5602a98049de","db0202-003","บัญชีรายชื่อพนักงานราชการ","บัญชีรายชื่อพนักงานราชการ กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม(กรมฯ) เป็นบัญชีข้อมูลที่มีวัตถุประสงค์เพื่อให้หน่วยงานภายในกรมฯ สามารถเข้าถึงข้อมูลบุคลากรของกรมฯ ได้  โดยข้อมูลในบัญชีนี้ ประกอบด้วย คำนำหน้านาม ชื่อ ชื่อสุกล ตำแหน่งเลขที่ ชื่อตำแหน่ง ประเภทของกลุ่มงาน ระดับของตำแหน่ง สังกัดระดับกอง สังกัดระดับกลุ่ม/ฝ่าย ซึ่งเป็นข้อมูลที่จัดเก็บจากเจ้าตัว จากระบบ SEIS หรือระบบ DPIS เป็นต้น","กลุ่มบริหารทรัพยากรบุคคล","hr_dcce@dcce.mail.go.th","2024-08-01","2025-03-27","ข้อมูลส่วนบุคคล","ไทย","ไม่มี","เดือน","อื่นๆ","ข้อมูลบุคลากร, ข้อมูลพนักงานราชการ, ข้าราชการ, งานบริหารทรัพยากรบุคคล, งานบุคคล, บุคลากร","",""
"85d1217a-32f1-4cee-8614-032fc6c3e7a6","db0202-001","บัญชีรายชื่อข้าราชการ","บัญชีรายชื่อข้าราชการ กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม(กรมฯ) เป็นบัญชีข้อมูลที่มีวัตถุประสงค์เพื่อให้หน่วยงานภายในกรมฯ สามารถเข้าถึงข้อมูลบุคลากรของกรมฯ ได้  โดยข้อมูลในบัญชีนี้ ประกอบด้วย คำนำหน้านาม ชื่อ ชื่อสุกล ตำแหน่งเลขที่ ชื่อตำแหน่ง ประเภทของตำแหน่ง ระดับของตำแหน่ง สังกัดระดับกอง สังกัดระดับกลุ่ม/ฝ่าย ซึ่งเป็นข้อมูลที่จัดเก็บจากเจ้าตัว จากระบบ SEIS หรือระบบ DPIS เป็นต้น","กลุ่มบริหารทรัพยากรบุคคล","hr_dcce@dcce.mail.go.th","2024-08-01","2025-03-27","ข้อมูลส่วนบุคคล","ไทย","ไม่มี","เดือน","อื่นๆ","ข้อมูลข้าราชการ, ข้อมูลบุคลากร, ข้าราชการ, งานบริหารทรัพยากรบุคคล, งานบุคคล, บุคลากร","",""
"f483def7-c8ba-4fb7-a87f-197386de3827","db0201-001","รายการหนังสือที่เข้ามาถึงกรมฯ","เอกสาร หนังสือ และจดหมาย จากหน่วยงานที่ส่งมาถึงกรมฯ","ฝ่ายบริหารทั่วไป","saraban@dcce.mail.go.th","2024-01-01","2024-07-31","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","เพื่อการให้บริการประชาชน","หนังสือภายนอก","XLSX","https://dgf.dcce.go.th/dataset/f483def7-c8ba-4fb7-a87f-197386de3827/resource/7110f5f4-ee7b-4646-88c5-9bd3f3837454/download/-1-15-2567.xlsx"
"2f040a66-ff96-43e4-9d16-6fc6bd509eae","dcceindicators","ผลการประเมินส่วนราชการตามมาตรการปรับปรุงประสิทธิภาพในการปฏิบัติราชการ","ผลการประเมินส่วนราชการตามมาตรการปรับปรุงประสิทธิภาพในการปฏิบัติราชการ เป็นเครื่องมือสำคัญในการพัฒนาระบบการดำเนินงานของส่วนราชการในการขับเคลื่อนภารกิจสำคัญของรัฐบาล ให้บรรลุต่อเป้าหมายตามยุทธศาสตร์ของประเทศ และองค์กรสามารถนำผลจากการดำเนินงานตามตัวชี้วัดไปใช้ประโยชน์ด้านการขับเคลื่อนตามภารกิจสำคัญของรัฐบาล การแก้ไขปัญหา และการอำนวยความสะดวกแก่ประชาชน","กลุ่มพัฒนาระบบบริหาร","psd_deqp@dcce.mail.go.th","2021-10-01","2025-03-14","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, แผนแม่บทภายใต้ยุทธศาสตร์ชาติ, แผนปฏิรูปประเทศ, แผนระดับที่ 3 (มติครม. 4 ธ.ค. 2560), นโยบายรัฐบาล/ข้อสั่งการนายกรัฐมนตรี, มติคณะรัฐมนตรี, พันธกิจหน่วยงาน, ดัชนี/ตัวชี้วัดระดับนานาชาติ","การประเมิน, ตัวชี้วัด, ประเมินผล","PDF, PDF, PDF","https://dgf.dcce.go.th/dataset/2f040a66-ff96-43e4-9d16-6fc6bd509eae/resource/89645e56-6ebb-4e02-ab62-5cc82ec4932d/download/-65-12-e-sar-7-..-65.pdf, https://dgf.dcce.go.th/dataset/2f040a66-ff96-43e4-9d16-6fc6bd509eae/resource/60d4a60d-7790-4e7f-b6e0-ee3bd5848c99/download/08_.pdf, https://dgf.dcce.go.th/dataset/2f040a66-ff96-43e4-9d16-6fc6bd509eae/resource/85ece65a-38b1-4848-a289-e54d64cd8a42/download/-67-08_.pdf"
